MS	x	y	z	vx	vy	vz	ax	ay	az	
51944	0.880225	2.32057	0.104375	-0.0714271	-0.650022	-1.32829e-11	0.176623	0.379416	-0.0402511	
52154	0.88111	2.20058	0.132642	-0.0113357	-0.529691	6.27931e-11	0.0868684	0.481752	0.174425	
52334	0.880196	2.11857	0.152129	0.0336975	-0.354589	1.39803e-10	0.0223671	0.410452	0.291256	
52635	0.879297	1.96928	0.164794	0.0257565	-0.0681178	-1.80614e-11	-0.213997	0.596732	-0.301023	
52665	0.879297	1.96928	0.164794	0.0298985	-0.0597153	2.44123e-11	-0.213533	0.330054	0.0739766	
52785	0.871778	1.94115	0.166034	0.0291602	-0.0360368	2.36554e-11	-0.224247	0.367174	0.0606549	
52875	0.894176	1.95107	0.179265	0.0216516	-0.0137669	3.10935e-11	-0.199741	0.608485	0.148064	
53235	0.869395	1.93115	0.159006	0.00950908	-0.0212297	5.60062e-11	-0.210194	0.563441	0.311146	
53445	0.849643	1.91029	0.134226	0.00225385	-0.0191394	2.86282e-11	-0.126359	0.361182	0.477137	
53504	0.848609	1.9086	0.134306	0.0010672	-0.0163899	1.07784e-10	-0.273167	0.309193	0.3992	
53535	0.848609	1.9086	0.134306	0.00297579	-0.015848	5.81796e-11	-0.13367	0.301899	0.32322	
53594	0.870514	1.92811	0.137172	0.000734159	-0.00850031	4.49906e-11	-0.183777	0.474397	0.374922	
53835	0.856921	1.91804	0.138608	-0.0169014	0.0229537	5.4121e-11	-0.208298	0.339996	0.257719	
53985	0.858731	1.92106	0.129229	-0.00312238	0.0795002	7.0428e-11	-0.158949	0.324704	0.391266	
54044	0.854886	1.92102	0.124184	1.99013e-05	0.0925858	2.06164e-10	-0.248204	0.608752	0.286339	
54225	0.833188	1.93054	0.113704	0.0306969	0.155876	1.07805e-10	-0.206605	0.381856	0.399278	
54314	0.826256	1.92755	0.107543	0.064652	0.189624	3.62799e-11	-0.337133	0.456087	0.302333	
54345	0.826256	1.92755	0.107543	0.0702826	0.190438	7.03449e-11	-0.346652	0.565358	0.260537	
54614	0.77525	1.96176	0.112579	0.13998	0.274596	1.05499e-10	-0.296406	0.48556	0.390738	
55005	0.692844	2.12449	0.0810455	0.173882	0.342672	2.73846e-12	-0.462134	0.556437	0.0912821	
55275	0.665345	2.23024	0.073614	0.196489	0.36202	2.99103e-10	-0.458989	0.499365	0.553894	
55665	0.543943	2.36053	0.0486621	0.135729	0.271513	4.16386e-11	-0.378877	0.461887	0.231326	
56085	0.514519	2.47633	0.0275886	0.0160614	0.0593105	1.13979e-10	-0.30504	0.447423	0.474911	
56204	0.510806	2.4916	0.0301553	0.0141443	0.0475266	2.32876e-11	-0.127295	0.493665	0.155251	
56355	0.496753	2.49421	0.0300968	-0.00407907	0.0405379	9.46303e-11	-0.203385	0.362386	0.22531	
56504	0.515018	2.50896	0.0323305	-0.144102	0.0910533	0.0109057	1.78832e+07	1.9148e+07	-5.08082e+06	
56535	0.515018	2.50896	0.0323305	-0.000635254	0.024629	8.27911e-12	-0.177669	0.41136	0.0919902	
56745	0.499302	2.4998	0.0235523	-0.00366044	-0.00672957	4.2017e-11	-0.165694	0.446113	0.200081	
56805	0.500642	2.49423	0.023225	0.00292586	-0.0150164	1.66615e-10	-0.0573343	0.523357	0.277691	
57345	0.518815	2.4883	0.0184945	-0.0314143	-0.0751883	9.95935e-11	0.0509764	0.471	0.414973	
