MS	x	y	z	vx	vy	vz	ax	ay	az	
37231	1.36065	0.638818	1.50002	0.00170974	-0.000117444	1.4051e-11	-0.276565	0.602063	0.156122	
37261	1.36065	0.638818	1.50002	0.00185857	0.000126663	4.83137e-11	-0.291182	0.60213	0.161046	
37291	1.36065	0.638818	1.50002	0.00108026	-8.25532e-05	6.39367e-11	-0.283825	0.60192	0.193747	
37442	1.3476	0.626209	1.48782	0.00202246	2.95414e-05	1.53668e-10	-0.271276	0.604281	0.269593	
37562	1.35021	0.626254	1.4875	0.00148988	9.85043e-05	1.83396e-10	-0.275473	0.603231	0.226415	
37651	1.35144	0.626265	1.48728	0.00196122	0.000891383	9.56905e-11	-0.275251	0.602969	0.24536	
37682	1.35144	0.626265	1.48728	0.00213878	0.000854842	5.02863e-11	-0.260933	0.603286	0.239459	
37951	1.35109	0.635352	1.47231	0.001426	-9.77521e-05	4.8472e-11	-0.268505	0.602523	0.179526	
38251	1.34265	0.61523	1.48055	0.00128345	-0.000301499	4.28181e-11	-0.275255	0.604034	0.237878	
38641	1.34985	0.627286	1.46124	0.00164183	-0.00102529	1.459e-11	-0.276557	0.601638	0.243166	
38761	1.34465	0.623854	1.4556	0.00196809	-0.000279273	1.09035e-10	-0.275658	0.602436	0.242299	
38791	1.34465	0.623854	1.4556	0.00204237	-0.000818975	5.59875e-11	-0.276884	0.603317	0.207361	
38822	1.34465	0.623854	1.4556	0.00193093	-0.000869885	3.62881e-11	-0.274752	0.602653	0.1728	
38912	1.34244	0.621892	1.45952	-0.000132092	-0.00355109	0.000104899	-3.96758e+06	-888184	-135984	
38941	1.34244	0.621892	1.45952	0.00178501	-0.000338848	3.69551e-11	-0.276231	0.603108	0.175977	
39182	1.34238	0.623709	1.46016	0.00194073	-0.00101471	7.91322e-11	-0.27521	0.602587	0.164859	
39212	1.34238	0.623709	1.46016	0.00117568	-0.00130275	8.77099e-11	-0.276885	0.602896	0.162426	
39272	1.3441	0.619401	1.46336	0.000623067	-0.000805565	9.6731e-11	-0.259493	0.602863	0.161218	
39421	1.34381	0.623101	1.46227	0.00226642	-0.00111877	1.09938e-10	-0.282174	0.604745	0.244307	
39691	1.34634	0.620955	1.45744	0.00218261	-6.56819e-05	9.66506e-11	-0.276443	0.603538	0.161084	
39722	1.34634	0.620955	1.45744	0.00240802	0.000617654	3.38095e-11	-0.275407	0.601569	0.160998	
39871	1.34389	0.623013	1.4614	0.00127673	0.000273709	1.35697e-10	-0.276035	0.602231	0.238065	
39962	1.3446	0.621278	1.45931	0.00142133	0.000585575	1.28374e-10	-0.27956	0.619079	0.23773	
40201	1.34203	0.619094	1.45544	0.00188524	-2.35879e-05	1.49833e-10	-0.308727	0.601787	0.23783	
40292	1.3488	0.621412	1.45417	0.00164161	0.00107551	1.69453e-10	-0.276082	0.602784	0.182208	
40412	1.34115	0.622031	1.45263	0.00149769	0.000296008	7.02455e-11	-0.278152	0.60264	0.234152	
40472	1.34151	0.621014	1.45347	0.00173045	0.000883346	9.46158e-11	-0.276003	0.602214	0.157693	
40532	1.34295	0.622654	1.45486	0.00215503	-0.00121155	1.93393e-11	-0.275161	0.601794	0.161161	
40592	1.33805	0.624376	1.45777	0.00201947	-0.00127286	2.41655e-11	-0.270236	0.60256	0.161104	
40682	1.34215	0.621045	1.45767	0.000872939	-0.000401291	4.05479e-11	-0.272514	0.602493	0.168949	
40742	1.34369	0.61977	1.45956	0.000845664	0.000489881	8.6631e-11	-0.322526	0.601354	0.160428	
40831	1.34441	0.620688	1.45979	0.00208044	0.000563291	3.86591e-11	-0.276428	0.602047	0.16108	
41101	1.33959	0.615012	1.46016	0.00150797	0.00147154	1.64701e-10	-0.304185	0.568395	0.238697	
41312	1.34917	0.616902	1.46558	0.00185965	-0.000751853	9.59495e-11	-0.263933	0.60287	0.228451	
41462	1.3444	0.618443	1.46362	0.00119329	-0.00020078	1.40514e-10	-0.276355	0.602744	0.223039	
41852	1.33964	0.616352	1.46052	0.00158794	-0.000485638	6.90697e-11	-0.275955	0.601965	0.164452	
41942	1.34278	0.618894	1.45825	0.00223666	-0.000532194	8.05992e-11	-0.276386	0.602649	0.149258	
42092	1.34643	0.623769	1.46021	0.000830092	-6.95817e-05	9.64205e-11	-0.294396	0.600661	0.160701	
