MS	x	y	z	vx	vy	vz	ax	ay	az	
136231	0.49521	0.0341774	0.423944	-5.2785e-11	-3.78794e-11	-9.71955e-11	-0.315661	0.439875	-0.809962	
137191	0.697418	0.190064	-0.20724	-0.369237	0.143061	3.79831e-10	-0.416293	0.522453	0.422034	
138121	0.907611	0.415333	-0.318073	-0.00194001	0.106632	-9.27102e-11	-0.28958	0.642972	-0.618068	
138241	0.910468	0.427644	-0.316366	0.0273805	0.0575259	-2.90302e-11	-0.318702	0.576371	-0.193535	
138271	0.910468	0.427644	-0.316366	0.00941452	0.059592	-2.07483e-11	-0.29043	0.618937	-0.115268	
138631	0.915106	0.46607	-0.353495	-0.014739	0.0275584	7.0976e-11	-0.373297	0.593991	0.591466	
138691	0.917411	0.467096	-0.355762	-0.00710936	0.0246207	8.38599e-11	-0.321978	0.658676	0.559066	
138721	0.917411	0.467096	-0.355762	0.00900771	0.0140047	1.01123e-10	-0.217435	0.605802	0.674155	
138751	0.917411	0.467096	-0.355762	0.0158005	0.0328851	7.42804e-11	-0.253245	0.633425	0.495202	
138781	0.917411	0.467096	-0.355762	0.0182473	0.020237	1.01432e-10	-0.12451	0.516969	0.676212	
138811	0.917411	0.467096	-0.355762	0.0105023	0.024198	6.22079e-11	-0.308519	0.830673	0.5184	
138841	0.917411	0.467096	-0.355762	0.000455677	0.0270124	9.78669e-11	-0.102022	0.619406	0.652446	
138901	0.914427	0.473847	-0.356046	-0.0061759	0.0453802	6.96313e-11	-0.0915788	0.666201	0.464209	
138961	0.915204	0.480314	-0.353391	-0.0216861	0.0536244	2.54517e-11	-0.135488	0.652903	0.424196	
138991	0.915204	0.480314	-0.353391	-0.015864	0.0489773	4.80996e-11	-0.165121	0.621463	0.320664	
139021	0.915204	0.480314	-0.353391	0.000464108	0.0452939	3.34553e-11	-0.303099	0.625965	0.223036	
139051	0.915204	0.480314	-0.353391	0.00428872	0.0429644	1.90956e-11	-0.269951	0.805664	0.15913	
140041	0.922673	0.55166	-0.349649	-0.0331199	0.000412551	4.7238e-11	-0.302199	0.727291	0.31492	
140191	0.922481	0.553913	-0.352623	0.0253473	-0.0383512	-2.23467e-12	-0.424719	0.769266	-0.0248296	
140791	0.930949	0.486887	-0.367367	-0.0158652	-0.148176	9.7152e-11	-0.320735	0.593665	0.64768	
140821	0.930949	0.486887	-0.367367	-0.0303763	-0.139809	1.62704e-11	-0.192448	0.702468	0.542346	
