xErr	yErr	zErr	oErr	inX	inY	inZ	inO	MS	
0.515495	-0.0767732	0.779236	0.23135	0	0	0.01	0.1	159170	
0.515495	-0.0767732	0.779236	0.23135	0	0	0.01	0.1	159200	
0.489818	-0.0369344	0.769133	0.25263	0	0	0.01	0.1	159230	
0.489818	-0.0369344	0.769133	0.25263	0	0	0.01	0.1	159259	
0.489818	-0.0369344	0.769133	0.25263	0	0	0.01	0.1	159290	
0.489818	-0.0369344	0.769133	0.25263	0	0	0.01	0.1	159320	
0.487285	-0.0256046	0.767971	0.264118	0	0	0.01	0.1	159350	
0.487285	-0.0256046	0.767971	0.264118	0	0	0.01	0.1	159380	
0.487285	-0.0256046	0.767971	0.264118	0	0	0.01	0.1	159410	
0.487285	-0.0256046	0.767971	0.264118	0	0	0.01	0.1	159440	
0.487285	-0.0256046	0.767971	0.264118	0	0	0.01	0.1	159470	
0.487285	-0.0256046	0.767971	0.264118	0	0	0.01	0.1	159500	
0.474488	-0.00298298	0.766831	0.289209	0	0	0.01	0.1	159530	
0.474488	-0.00298298	0.766831	0.289209	0	0	0.01	0.1	159560	
0.474488	-0.00298298	0.766831	0.289209	0	0	0.01	0.1	159590	
0.474488	-0.00298298	0.766831	0.289209	0	0	0.01	0.1	159620	
0.467682	0.0113317	0.76489	0.299672	0	0	0.01	0.1	159650	
0.467682	0.0113317	0.76489	0.299672	0	0	0.01	0.1	159680	
0.467682	0.0113317	0.76489	0.299672	0	0	0.01	0.1	159710	
0.467682	0.0113317	0.76489	0.299672	0	0	0.01	0.1	159740	
0.467682	0.0113317	0.76489	0.299672	0	0	0.01	0.1	159770	
0.467682	0.0113317	0.76489	0.299672	0	0	0.01	0.1	159800	
0.473151	0.029387	0.767625	0.319694	0	0	0.01	0.1	159830	
0.473151	0.029387	0.767625	0.319694	0	0	0.01	0.1	159860	
0.473151	0.029387	0.767625	0.319694	0	0	0.01	0.1	159890	
0.473151	0.029387	0.767625	0.319694	0	0	0.01	0.1	159920	
0.474759	0.0360173	0.768916	0.336779	0	0	0.01	0.1	159950	
0.474759	0.0360173	0.768916	0.336779	0	0	0.01	0.1	159980	
0.474759	0.0360173	0.768916	0.336779	0	0	0.01	0.1	160010	
0.474759	0.0360173	0.768916	0.336779	0	0	0.01	0.1	160040	
0.474759	0.0360173	0.768916	0.336779	0	0	0.01	0.1	160070	
0.474759	0.0360173	0.768916	0.336779	0	0	0.01	0.1	160100	
0.500433	0.0493301	0.772993	0.365534	0	0	0.01	0.1	160130	
0.500433	0.0493301	0.772993	0.365534	0	0	0.01	0.1	160160	
0.500433	0.0493301	0.772993	0.365534	0	0	0.01	0.1	160190	
0.500433	0.0493301	0.772993	0.365534	0	0	0.01	0.1	160220	
0.51839	0.0479354	0.772133	0.384311	0	0	0.01	0.1	160250	
0.51839	0.0479354	0.772133	0.384311	0	0	0.01	0.1	160280	
0.51839	0.0479354	0.772133	0.384311	0	0	0.01	0.1	160310	
0.51839	0.0479354	0.772133	0.384311	0	0	0.01	0.1	160340	
0.51839	0.0479354	0.772133	0.384311	0	0	0.01	0.1	160370	
0.51839	0.0479354	0.772133	0.384311	0	0	0.01	0.1	160400	
0.555664	0.0520068	0.773152	0.410756	0	0	0.01	0.1	160430	
0.555664	0.0520068	0.773152	0.410756	0	0	0.01	0.1	160460	
0.555664	0.0520068	0.773152	0.410756	0	0	0.01	0.1	160490	
0.555664	0.0520068	0.773152	0.410756	0	0	0.01	0.1	160520	
0.58273	0.0416459	0.773629	0.43421	0	0	0.01	0.1	160550	
0.58273	0.0416459	0.773629	0.43421	0	0	0.01	0.1	160579	
0.58273	0.0416459	0.773629	0.43421	0	0	0.01	0.1	160610	
0.58273	0.0416459	0.773629	0.43421	0	0	0.01	0.1	160640	
0.58273	0.0416459	0.773629	0.43421	0	0	0.01	0.1	160670	
0.58273	0.0416459	0.773629	0.43421	0	0	0.01	0.1	160700	
0.641674	0.0300573	0.783387	0.467973	0	0	0.01	0.1	160729	
0.641674	0.0300573	0.783387	0.467973	0	0	0.01	0.1	160760	
0.641674	0.0300573	0.783387	0.467973	0	0	0.01	0.1	160789	
0.641674	0.0300573	0.783387	0.467973	0	0	0.01	0.1	160820	
0.655827	0.0203754	0.787631	0.483165	0	0	0.01	0.1	160849	
0.655827	0.0203754	0.787631	0.483165	0	0	0.01	0.1	160880	
0.655827	0.0203754	0.787631	0.483165	0	0	0.01	0.1	160910	
0.655827	0.0203754	0.787631	0.483165	0	0	0.01	0.1	160940	
0.655827	0.0203754	0.787631	0.483165	0	0	0.01	0.1	160970	
0.655827	0.0203754	0.787631	0.483165	0	0	0.01	0.1	160999	
0.71679	0.00616884	0.795158	0.508744	0	0	0.01	0.1	161030	
0.71679	0.00616884	0.795158	0.508744	0	0	0.01	0.1	161060	
0.71679	0.00616884	0.795158	0.508744	0	0	0.01	0.1	161090	
0.71679	0.00616884	0.795158	0.508744	0	0	0.01	0.1	161119	
0.732242	-0.000751206	0.79528	0.518019	0	0	0.01	0.1	161150	
0.732242	-0.000751206	0.79528	0.518019	0	0	0.01	0.1	161180	
0.732242	-0.000751206	0.79528	0.518019	0	0	0.01	0.1	161209	
0.732242	-0.000751206	0.79528	0.518019	0	0	0.01	0.1	161240	
0.732242	-0.000751206	0.79528	0.518019	0	0	0.01	0.1	161269	
0.732242	-0.000751206	0.79528	0.518019	0	0	0.01	0.1	161300	
0.770977	-0.00857788	0.793189	0.534532	0	0	0.01	0.1	161329	
0.770977	-0.00857788	0.793189	0.534532	0	0	0.01	0.1	161360	
0.770977	-0.00857788	0.793189	0.534532	0	0	0.01	0.1	161390	
0.770977	-0.00857788	0.793189	0.534532	0	0	0.01	0.1	161419	
0.793968	-0.00662284	0.789631	0.541609	0	0	0.01	0.1	161450	
0.793968	-0.00662284	0.789631	0.541609	0	0	0.01	0.1	161480	
0.793968	-0.00662284	0.789631	0.541609	0	0	0.01	0.1	161510	
0.793968	-0.00662284	0.789631	0.541609	0	0	0.01	0.1	161540	
0.793968	-0.00662284	0.789631	0.541609	0	0	0.01	0.1	161570	
0.793968	-0.00662284	0.789631	0.541609	0	0	0.01	0.1	161600	
0.824734	-0.00624075	0.788365	0.545888	0	0	0.01	0.1	161630	
0.824734	-0.00624075	0.788365	0.545888	0	0	0.01	0.1	161660	
0.824734	-0.00624075	0.788365	0.545888	0	0	0.01	0.1	161690	
0.824734	-0.00624075	0.788365	0.545888	0	0	0.01	0.1	161720	
0.849985	0.00520271	0.781634	0.547321	0	0	0.01	0.1	161750	
0.849985	0.00520271	0.781634	0.547321	0	0	0.01	0.1	161780	
0.849985	0.00520271	0.781634	0.547321	0	0	0.01	0.1	161810	
0.849985	0.00520271	0.781634	0.547321	0	0	0.01	0.1	161840	
0.849985	0.00520271	0.781634	0.547321	0	0	0.01	0.1	161870	
0.849985	0.00520271	0.781634	0.547321	0	0	0.01	0.1	161900	
0.879367	0.0167414	0.779639	0.545361	0	0	0.01	0.1	161930	
0.879367	0.0167414	0.779639	0.545361	0	0	0.01	0.1	161960	
0.879367	0.0167414	0.779639	0.545361	0	0	0.01	0.1	161990	
0.879367	0.0167414	0.779639	0.545361	0	0	0.01	0.1	162020	
0.900542	0.0307625	0.774831	0.540205	0	0	0.01	0.1	162050	
0.900542	0.0307625	0.774831	0.540205	0	0	0.01	0.1	162080	
0.900542	0.0307625	0.774831	0.540205	0	0	0.01	0.1	162110	
0.900542	0.0307625	0.774831	0.540205	0	0	0.01	0.1	162140	
0.900542	0.0307625	0.774831	0.540205	0	0	0.01	0.1	162170	
0.900542	0.0307625	0.774831	0.540205	0	0	0.01	0.1	162200	
0.921204	0.0500063	0.780789	0.536181	0	0	0.01	0.1	162230	
0.921204	0.0500063	0.780789	0.536181	0	0	0.01	0.1	162260	
0.921204	0.0500063	0.780789	0.536181	0	0	0.01	0.1	162290	
0.921204	0.0500063	0.780789	0.536181	0	0	0.01	0.1	162320	
0.923161	0.0503111	0.783779	0.526492	0	0	0.01	0.1	162350	
0.923161	0.0503111	0.783779	0.526492	0	0	0.01	0.1	162380	
0.923161	0.0503111	0.783779	0.526492	0	0	0.01	0.1	162410	
0.923161	0.0503111	0.783779	0.526492	0	0	0.01	0.1	162439	
0.923161	0.0503111	0.783779	0.526492	0	0	0.01	0.1	162470	
0.923161	0.0503111	0.783779	0.526492	0	0	0.01	0.1	162499	
0.920489	0.0815217	0.795567	0.519183	0	0	0.01	0.1	162530	
0.920489	0.0815217	0.795567	0.519183	0	0	0.01	0.1	162560	
0.920489	0.0815217	0.795567	0.519183	0	0	0.01	0.1	162589	
0.920489	0.0815217	0.795567	0.519183	0	0	0.01	0.1	162620	
0.923878	0.0913978	0.796833	0.511768	0	0	0.01	0.1	162650	
0.923878	0.0913978	0.796833	0.511768	0	0	0.01	0.1	162680	
0.923878	0.0913978	0.796833	0.511768	0	0	0.01	0.1	162710	
0.923878	0.0913978	0.796833	0.511768	0	0	0.01	0.1	162739	
0.923878	0.0913978	0.796833	0.511768	0	0	0.01	0.1	162770	
0.923878	0.0913978	0.796833	0.511768	0	0	0.01	0.1	162800	
0.908408	0.106125	0.812918	0.50172	0	0	0.01	0.1	162829	
0.908408	0.106125	0.812918	0.50172	0	0	0.01	0.1	162860	
0.908408	0.106125	0.812918	0.50172	0	0	0.01	0.1	162890	
0.908408	0.106125	0.812918	0.50172	0	0	0.01	0.1	162920	
0.89282	0.115952	0.820924	0.497048	0	0	0.01	0.1	162949	
0.89282	0.115952	0.820924	0.497048	0	0	0.01	0.1	162980	
0.89282	0.115952	0.820924	0.497048	0	0	0.01	0.1	163009	
0.89282	0.115952	0.820924	0.497048	0	0	0.01	0.1	163040	
0.89282	0.115952	0.820924	0.497048	0	0	0.01	0.1	163070	
0.89282	0.115952	0.820924	0.497048	0	0	0.01	0.1	163099	
0.869192	0.128571	0.82547	0.488884	0	0	0.01	0.1	163130	
0.869192	0.128571	0.82547	0.488884	0	0	0.01	0.1	163159	
0.869192	0.128571	0.82547	0.488884	0	0	0.01	0.1	163190	
0.869192	0.128571	0.82547	0.488884	0	0	0.01	0.1	163219	
0.861807	0.132423	0.825074	0.485541	0	0	0.01	0.1	163250	
0.861807	0.132423	0.825074	0.485541	0	0	0.01	0.1	163279	
0.861807	0.132423	0.825074	0.485541	0	0	0.01	0.1	163310	
0.861807	0.132423	0.825074	0.485541	0	0	0.01	0.1	163340	
0.861807	0.132423	0.825074	0.485541	0	0	0.01	0.1	163369	
0.861807	0.132423	0.825074	0.485541	0	0	0.01	0.1	163400	
0.829681	0.155897	0.822596	0.486035	0	0	0.01	0.1	163430	
0.829681	0.155897	0.822596	0.486035	0	0	0.01	0.1	163460	
0.829681	0.155897	0.822596	0.486035	0	0	0.01	0.1	163490	
0.829681	0.155897	0.822596	0.486035	0	0	0.01	0.1	163519	
0.798871	0.160731	0.820797	0.485739	0	0	0.01	0.1	163550	
0.798871	0.160731	0.820797	0.485739	0	0	0.01	0.1	163579	
0.798871	0.160731	0.820797	0.485739	0	0	0.01	0.1	163610	
0.798871	0.160731	0.820797	0.485739	0	0	0.01	0.1	163640	
0.798871	0.160731	0.820797	0.485739	0	0	0.01	0.1	163670	
0.798871	0.160731	0.820797	0.485739	0	0	0.01	0.1	163700	
0.749116	0.183542	0.803787	0.483772	0	0	0.01	0.1	163729	
0.749116	0.183542	0.803787	0.483772	0	0	0.01	0.1	163760	
0.749116	0.183542	0.803787	0.483772	0	0	0.01	0.1	163790	
0.749116	0.183542	0.803787	0.483772	0	0	0.01	0.1	163820	
0.724909	0.198098	0.796108	0.481186	0	0	0.01	0.1	163850	
0.724909	0.198098	0.796108	0.481186	0	0	0.01	0.1	163880	
0.724909	0.198098	0.796108	0.481186	0	0	0.01	0.1	163910	
0.724909	0.198098	0.796108	0.481186	0	0	0.01	0.1	163940	
0.724909	0.198098	0.796108	0.481186	0	0	0.01	0.1	163970	
0.724909	0.198098	0.796108	0.481186	0	0	0.01	0.1	164000	
0.662862	0.230053	0.784701	0.47329	0	0	0.01	0.1	164030	
0.662862	0.230053	0.784701	0.47329	0	0	0.01	0.1	164060	
0.662862	0.230053	0.784701	0.47329	0	0	0.01	0.1	164090	
0.662862	0.230053	0.784701	0.47329	0	0	0.01	0.1	164120	
0.62921	0.245523	0.780182	0.469679	0	0	0.01	0.1	164150	
0.62921	0.245523	0.780182	0.469679	0	0	0.01	0.1	164180	
0.62921	0.245523	0.780182	0.469679	0	0	0.01	0.1	164210	
0.62921	0.245523	0.780182	0.469679	0	0	0.01	0.1	164240	
0.62921	0.245523	0.780182	0.469679	0	0	0.01	0.1	164270	
0.62921	0.245523	0.780182	0.469679	0	0	0.01	0.1	164300	
0.549892	0.289174	0.7667	0.467476	0	0	0.01	0.1	164330	
0.549892	0.289174	0.7667	0.467476	0	0	0.01	0.1	164360	
0.549892	0.289174	0.7667	0.467476	0	0	0.01	0.1	164390	
0.549892	0.289174	0.7667	0.467476	0	0	0.01	0.1	164420	
0.525035	0.305665	0.761078	0.467896	0	0	0.01	0.1	164450	
0.525035	0.305665	0.761078	0.467896	0	0	0.01	0.1	164479	
0.525035	0.305665	0.761078	0.467896	0	0	0.01	0.1	164510	
0.525035	0.305665	0.761078	0.467896	0	0	0.01	0.1	164539	
0.525035	0.305665	0.761078	0.467896	0	0	0.01	0.1	164570	
0.525035	0.305665	0.761078	0.467896	0	0	0.01	0.1	164599	
0.445986	0.337191	0.752512	0.465995	0	0	0.01	0.1	164630	
0.445986	0.337191	0.752512	0.465995	0	0	0.01	0.1	164659	
0.445986	0.337191	0.752512	0.465995	0	0	0.01	0.1	164690	
0.445986	0.337191	0.752512	0.465995	0	0	0.01	0.1	164720	
0.416832	0.35097	0.747919	0.466018	0	0	0.01	0.1	164750	
0.416832	0.35097	0.747919	0.466018	0	0	0.01	0.1	164780	
0.416832	0.35097	0.747919	0.466018	0	0	0.01	0.1	164809	
0.416832	0.35097	0.747919	0.466018	0	0	0.01	0.1	164840	
0.416832	0.35097	0.747919	0.466018	0	0	0.01	0.1	164870	
0.416832	0.35097	0.747919	0.466018	0	0	0.01	0.1	164900	
0.365782	0.366519	0.74819	0.463745	0	0	0.01	0.1	164930	
0.365782	0.366519	0.74819	0.463745	0	0	0.01	0.1	164959	
0.365782	0.366519	0.74819	0.463745	0	0	0.01	0.1	164990	
0.365782	0.366519	0.74819	0.463745	0	0	0.01	0.1	165020	
0.342459	0.372817	0.753363	0.465618	0	0	0.01	0.1	165050	
0.342459	0.372817	0.753363	0.465618	0	0	0.01	0.1	165080	
0.342459	0.372817	0.753363	0.465618	0	0	0.01	0.1	165109	
0.342459	0.372817	0.753363	0.465618	0	0	0.01	0.1	165140	
0.342459	0.372817	0.753363	0.465618	0	0	0.01	0.1	165169	
0.342459	0.372817	0.753363	0.465618	0	0	0.01	0.1	165200	
0.310884	0.370451	0.764255	0.46428	0	0	0.01	0.1	165230	
0.310884	0.370451	0.764255	0.46428	0	0	0.01	0.1	165260	
0.310884	0.370451	0.764255	0.46428	0	0	0.01	0.1	165290	
0.310884	0.370451	0.764255	0.46428	0	0	0.01	0.1	165320	
0.301912	0.369025	0.773141	0.46536	0	0	0.01	0.1	165350	
0.301912	0.369025	0.773141	0.46536	0	0	0.01	0.1	165379	
0.301912	0.369025	0.773141	0.46536	0	0	0.01	0.1	165410	
0.301912	0.369025	0.773141	0.46536	0	0	0.01	0.1	165440	
0.301912	0.369025	0.773141	0.46536	0	0	0.01	0.1	165470	
0.301912	0.369025	0.773141	0.46536	0	0	0.01	0.1	165499	
0.278283	0.359821	0.786515	0.4722	0	0	0.01	0.1	165530	
0.278283	0.359821	0.786515	0.4722	0	0	0.01	0.1	165559	
0.278283	0.359821	0.786515	0.4722	0	0	0.01	0.1	165590	
0.278283	0.359821	0.786515	0.4722	0	0	0.01	0.1	165620	
0.270688	0.352914	0.786566	0.477443	0	0	0.01	0.1	165649	
0.270688	0.352914	0.786566	0.477443	0	0	0.01	0.1	165680	
0.270688	0.352914	0.786566	0.477443	0	0	0.01	0.1	165709	
0.270688	0.352914	0.786566	0.477443	0	0	0.01	0.1	165740	
0.270688	0.352914	0.786566	0.477443	0	0	0.01	0.1	165769	
0.270688	0.352914	0.786566	0.477443	0	0	0.01	0.1	165800	
0.254737	0.340244	0.777658	0.49033	0	0	0.01	0.1	165830	
0.254737	0.340244	0.777658	0.49033	0	0	0.01	0.1	165860	
0.254737	0.340244	0.777658	0.49033	0	0	0.01	0.1	165890	
0.254737	0.340244	0.777658	0.49033	0	0	0.01	0.1	165920	
0.244346	0.33479	0.771468	0.496646	0	0	0.01	0.1	165950	
0.244346	0.33479	0.771468	0.496646	0	0	0.01	0.1	165980	
0.244346	0.33479	0.771468	0.496646	0	0	0.01	0.1	166010	
0.244346	0.33479	0.771468	0.496646	0	0	0.01	0.1	166040	
0.244346	0.33479	0.771468	0.496646	0	0	0.01	0.1	166069	
0.23164	0.325221	0.765943	0.498904	0	0	0.01	0.1	166100	
0.23164	0.325221	0.765943	0.498904	0	0	0.01	0.1	166129	
0.23164	0.325221	0.765943	0.498904	0	0	0.01	0.1	166160	
0.23164	0.325221	0.765943	0.498904	0	0	0.01	0.1	166189	
0.228658	0.320626	0.765626	0.500619	0	0	0.01	0.1	166220	
0.228658	0.320626	0.765626	0.500619	0	0	0.01	0.1	166250	
0.228658	0.320626	0.765626	0.500619	0	0	0.01	0.1	166280	
0.228658	0.320626	0.765626	0.500619	0	0	0.01	0.1	166310	
0.228658	0.320626	0.765626	0.500619	0	0	0.01	0.1	166339	
0.228658	0.320626	0.765626	0.500619	0	0	0.01	0.1	166370	
0.226312	0.313436	0.765237	0.497809	0	0	0.01	0.1	166400	
0.226312	0.313436	0.765237	0.497809	0	0	0.01	0.1	166430	
0.226312	0.313436	0.765237	0.497809	0	0	0.01	0.1	166460	
0.226312	0.313436	0.765237	0.497809	0	0	0.01	0.1	166489	
0.221392	0.319016	0.76296	0.496538	0	0	0.01	0.1	166520	
0.221392	0.319016	0.76296	0.496538	0	0	0.01	0.1	166549	
0.221392	0.319016	0.76296	0.496538	0	0	0.01	0.1	166580	
0.221392	0.319016	0.76296	0.496538	0	0	0.01	0.1	166610	
0.221392	0.319016	0.76296	0.496538	0	0	0.01	0.1	166640	
0.221392	0.319016	0.76296	0.496538	0	0	0.01	0.1	166670	
0.215347	0.324738	0.754133	0.497216	0	0	0.01	0.1	166700	
0.215347	0.324738	0.754133	0.497216	0	0	0.01	0.1	166730	
0.215347	0.324738	0.754133	0.497216	0	0	0.01	0.1	166760	
0.215347	0.324738	0.754133	0.497216	0	0	0.01	0.1	166790	
0.215682	0.331004	0.746175	0.49333	0	0	0.01	0.1	166820	
0.215682	0.331004	0.746175	0.49333	0	0	0.01	0.1	166850	
0.215682	0.331004	0.746175	0.49333	0	0	0.01	0.1	166880	
0.215682	0.331004	0.746175	0.49333	0	0	0.01	0.1	166910	
0.215682	0.331004	0.746175	0.49333	0	0	0.01	0.1	166940	
0.215682	0.331004	0.746175	0.49333	0	0	0.01	0.1	166970	
0.217085	0.357727	0.728446	0.485689	0	0	0.01	0.1	167000	
0.216398	0.360835	0.726712	0.483975	0	0	0.01	0.1	167030	
0.216398	0.360835	0.726712	0.483975	0	0	0.01	0.1	167060	
0.216398	0.360835	0.726712	0.483975	0	0	0.01	0.1	167090	
0.214557	0.370936	0.722355	0.480961	0	0	0.01	0.1	167120	
0.214557	0.370936	0.722355	0.480961	0	0	0.01	0.1	167150	
0.214557	0.370936	0.722355	0.480961	0	0	0.01	0.1	167180	
0.214557	0.370936	0.722355	0.480961	0	0	0.01	0.1	167209	
0.214557	0.370936	0.722355	0.480961	0	0	0.01	0.1	167240	
0.214557	0.370936	0.722355	0.480961	0	0	0.01	0.1	167270	
0.206685	0.402454	0.713497	0.468619	0	0	0.01	0.1	167300	
0.206685	0.402454	0.713497	0.468619	0	0	0.01	0.1	167330	
0.206685	0.402454	0.713497	0.468619	0	0	0.01	0.1	167359	
0.206685	0.402454	0.713497	0.468619	0	0	0.01	0.1	167390	
0.190792	0.438416	0.699617	0.457811	0	0.1	0.01	0.1	167419	
0.190792	0.438416	0.699617	0.457811	0	0.1	0.01	0.1	167450	
0.190792	0.438416	0.699617	0.457811	0	0.1	0.01	0.1	167480	
0.190792	0.438416	0.699617	0.457811	0	0.1	0.01	0.1	167509	
0.190792	0.438416	0.699617	0.457811	0	0.1	0.01	0.1	167540	
0.190792	0.438416	0.699617	0.457811	0	0.1	0.01	0.1	167570	
0.163758	0.50008	0.690699	0.443441	0	0.1	0.01	0.1	167600	
0.163758	0.50008	0.690699	0.443441	0	0.1	0.01	0.1	167630	
0.163758	0.50008	0.690699	0.443441	0	0.1	0.01	0.1	167659	
0.163758	0.50008	0.690699	0.443441	0	0.1	0.01	0.1	167690	
0.145733	0.529998	0.6809	0.434822	0	0.1	0.01	0.1	167719	
0.145733	0.529998	0.6809	0.434822	0	0.1	0.01	0.1	167750	
0.145733	0.529998	0.6809	0.434822	0	0.1	0.01	0.1	167780	
0.145733	0.529998	0.6809	0.434822	0	0.1	0.01	0.1	167810	
0.145733	0.529998	0.6809	0.434822	0	0.1	0.01	0.1	167840	
0.145733	0.529998	0.6809	0.434822	0	0.1	0.01	0.1	167869	
0.0927868	0.607618	0.677031	0.421	0	0.1	0.01	0.1	167900	
0.0927868	0.607618	0.677031	0.421	0	0.1	0.01	0.1	167929	
0.0927868	0.607618	0.677031	0.421	0	0.1	0.01	0.1	167960	
0.0927868	0.607618	0.677031	0.421	0	0.1	0.01	0.1	167989	
0.0546228	0.645154	0.668549	0.413559	0	0.1	0.01	0.1	168020	
0.0546228	0.645154	0.668549	0.413559	0	0.1	0.01	0.1	168049	
0.0546228	0.645154	0.668549	0.413559	0	0.1	0.01	0.1	168081	
0.0546228	0.645154	0.668549	0.413559	0	0.1	0.01	0.1	168110	
0.0546228	0.645154	0.668549	0.413559	0	0.1	0.01	0.1	168140	
0.0546228	0.645154	0.668549	0.413559	0	0.1	0.01	0.1	168170	
0.0150914	0.671239	0.663193	0.408292	0	0.1	0.01	0.1	168199	
0.0150914	0.671239	0.663193	0.408292	0	0.1	0.01	0.1	168230	
0.0150914	0.671239	0.663193	0.408292	0	0.1	0.01	0.1	168259	
0.0150914	0.671239	0.663193	0.408292	0	0.1	0.01	0.1	168290	
-0.0191367	0.688385	0.662278	0.406553	0	0.1	0.01	0.1	168319	
-0.0191367	0.688385	0.662278	0.406553	0	0.1	0.01	0.1	168350	
-0.0191367	0.688385	0.662278	0.406553	0	0.1	0.01	0.1	168379	
-0.0191367	0.688385	0.662278	0.406553	0	0.1	0.01	0.1	168410	
-0.0191367	0.688385	0.662278	0.406553	0	0.1	0.01	0.1	168440	
-0.0191367	0.688385	0.662278	0.406553	0	0.1	0.01	0.1	168470	
-0.100738	0.716256	0.645144	0.40508	0	0.1	0.01	0.1	168500	
-0.100738	0.716256	0.645144	0.40508	0	0.1	0.01	0.1	168529	
-0.100738	0.716256	0.645144	0.40508	0	0.1	0.01	0.1	168560	
-0.100738	0.716256	0.645144	0.40508	0	0.1	0.01	0.1	168589	
-0.151462	0.710786	0.645675	0.405906	0	0.1	0.01	0.1	168620	
-0.151462	0.710786	0.645675	0.405906	0	0.1	0.01	0.1	168650	
-0.151462	0.710786	0.645675	0.405906	0	0.1	0.01	0.1	168679	
-0.151462	0.710786	0.645675	0.405906	0	0.1	0.01	0.1	168710	
-0.151462	0.710786	0.645675	0.405906	0	0.1	0.01	0.1	168739	
-0.151462	0.710786	0.645675	0.405906	0	0.1	0.01	0.1	168770	
-0.223293	0.687234	0.65188	0.41094	0	0.1	0.01	0.1	168800	
-0.223293	0.687234	0.65188	0.41094	0	0.1	0.01	0.1	168830	
-0.223293	0.687234	0.65188	0.41094	0	0.1	0.01	0.1	168860	
-0.223293	0.687234	0.65188	0.41094	0	0.1	0.01	0.1	168889	
-0.259506	0.671497	0.651767	0.410316	0	0.1	0.01	0.1	168920	
-0.259506	0.671497	0.651767	0.410316	0	0.1	0.01	0.1	168949	
-0.259506	0.671497	0.651767	0.410316	0	0.1	0.01	0.1	168980	
-0.259506	0.671497	0.651767	0.410316	0	0.1	0.01	0.1	169010	
-0.259506	0.671497	0.651767	0.410316	0	0.1	0.01	0.1	169040	
-0.259506	0.671497	0.651767	0.410316	0	0.1	0.01	0.1	169070	
-0.328373	0.618186	0.645828	0.405636	0	0.1	0.01	0.1	169099	
-0.328373	0.618186	0.645828	0.405636	0	0.1	0.01	0.1	169130	
-0.328373	0.618186	0.645828	0.405636	0	0.1	0.01	0.1	169159	
-0.328373	0.618186	0.645828	0.405636	0	0.1	0.01	0.1	169190	
-0.350265	0.593105	0.645522	0.406423	0	0.1	0.01	0.1	169219	
-0.350265	0.593105	0.645522	0.406423	0	0.1	0.01	0.1	169250	
-0.350265	0.593105	0.645522	0.406423	0	0.1	0.01	0.1	169279	
-0.350265	0.593105	0.645522	0.406423	0	0.1	0.01	0.1	169310	
-0.350265	0.593105	0.645522	0.406423	0	0.1	0.01	0.1	169339	
-0.350265	0.593105	0.645522	0.406423	0	0.1	0.01	0.1	169369	
-0.424796	0.502226	0.628056	0.404409	0	0.1	0.01	0.1	169400	
-0.424796	0.502226	0.628056	0.404409	0	0.1	0.01	0.1	169429	
-0.424796	0.502226	0.628056	0.404409	0	0.1	0.01	0.1	169460	
-0.424796	0.502226	0.628056	0.404409	0	0.1	0.01	0.1	169489	
-0.469944	0.449302	0.621462	0.396346	0	0	0.01	0.1	169520	
-0.469944	0.449302	0.621462	0.396346	0	0	0.01	0.1	169550	
-0.469944	0.449302	0.621462	0.396346	0	0	0.01	0.1	169580	
-0.469944	0.449302	0.621462	0.396346	0	0	0.01	0.1	169610	
-0.469944	0.449302	0.621462	0.396346	0	0	0.01	0.1	169639	
-0.469944	0.449302	0.621462	0.396346	0	0	0.01	0.1	169670	
-0.535537	0.357856	0.615614	0.381655	0	0	0.01	0.1	169700	
-0.535537	0.357856	0.615614	0.381655	0	0	0.01	0.1	169730	
-0.535537	0.357856	0.615614	0.381655	0	0	0.01	0.1	169760	
-0.535537	0.357856	0.615614	0.381655	0	0	0.01	0.1	169790	
-0.572429	0.302178	0.612035	0.370108	0	0	0.01	0.1	169820	
-0.572429	0.302178	0.612035	0.370108	0	0	0.01	0.1	169849	
-0.572429	0.302178	0.612035	0.370108	0	0	0.01	0.1	169880	
-0.572429	0.302178	0.612035	0.370108	0	0	0.01	0.1	169910	
-0.572429	0.302178	0.612035	0.370108	0	0	0.01	0.1	169940	
-0.572429	0.302178	0.612035	0.370108	0	0	0.01	0.1	169970	
-0.680811	0.193535	0.601371	0.342172	-0.1	0	0.01	0.1	170000	
-0.680811	0.193535	0.601371	0.342172	-0.1	0	0.01	0.1	170030	
-0.680811	0.193535	0.601371	0.342172	-0.1	0	0.01	0.1	170059	
-0.680811	0.193535	0.601371	0.342172	-0.1	0	0.01	0.1	170090	
-0.730865	0.152351	0.595687	0.320402	-0.1	0	0.01	0.1	170120	
-0.730865	0.152351	0.595687	0.320402	-0.1	0	0.01	0.1	170150	
-0.730865	0.152351	0.595687	0.320402	-0.1	0	0.01	0.1	170180	
-0.730865	0.152351	0.595687	0.320402	-0.1	0	0.01	0.1	170210	
-0.730865	0.152351	0.595687	0.320402	-0.1	0	0.01	0.1	170239	
-0.730865	0.152351	0.595687	0.320402	-0.1	0	0.01	0.1	170270	
-0.802797	-0.00899062	0.600317	0.282321	-0.1	0	0.01	0.1	170299	
-0.802797	-0.00899062	0.600317	0.282321	-0.1	0	0.01	0.1	170330	
-0.802797	-0.00899062	0.600317	0.282321	-0.1	0	0.01	0.1	170360	
-0.802797	-0.00899062	0.600317	0.282321	-0.1	0	0.01	0.1	170389	
